id,x,y,z,neighbors
2253,107.588160,123.164772,12.156166,3
2255,107.341569,128.929252,12.444330,3
2258,107.252623,137.204242,9.384026,4
2313,109.982501,140.024857,9.208889,0
2314,109.844010,145.396238,9.821980,0
2228,107.604237,11.577221,9.723006,1
4305,108.779363,13.318321,8.316049,0
2230,107.765119,22.467041,9.520031,2
2266,108.989937,26.980533,10.908861,2
2267,108.490850,32.195112,11.204413,1
2233,107.764061,36.102081,12.234363,3
2268,108.869599,37.808173,10.839451,2
2322,111.451739,40.591085,11.007903,0
2269,108.856721,43.564868,10.861324,4
2269,108.856721,43.564868,10.861324,4
2270,108.616932,49.072389,11.163019,3
2270,108.616932,49.072389,11.163019,3
2271,109.002124,54.831043,10.627611,3
2272,109.054225,60.935623,10.795122,1
4576,108.424942,78.787285,8.538243,0
4587,111.174760,86.974621,8.264373,0
2247,107.474384,93.122262,9.579557,1
4579,108.747764,94.992975,8.220829,0
4580,108.793663,100.527115,8.007183,0
4581,108.490238,105.859090,8.455444,0
4582,108.643512,111.216225,8.346410,0
2274,108.327108,119.161578,10.965301,2
2253,107.588160,123.164772,12.156166,3
13072,108.443001,122.339814,8.206459,0
2275,108.484068,125.164174,11.062125,3
2276,108.628910,130.392789,11.053262,4
2276,108.628910,130.392789,11.053262,4
2277,108.684604,135.891560,10.754009,2
2259,108.015000,139.565357,12.343365,1
2278,108.867705,141.452423,10.924480,1
2279,108.512188,147.012941,11.044658,1
4717,108.629099,149.239103,8.266712,0
4718,108.813871,154.796707,8.324217,0
4720,108.695567,165.491826,8.477364,0
2371,112.484628,170.163732,9.388549,0
2337,113.083621,28.683692,9.586636,0
2287,110.181415,36.661978,9.395494,3
2288,110.300026,39.268481,12.627304,1
2291,109.954441,47.729643,9.656371,3
2292,109.622802,50.860771,12.551426,2
2271,109.002124,54.831043,10.627611,3
2394,113.573811,119.351650,10.950044,0
2306,109.133668,121.212998,12.122772,3
2308,110.071714,126.160288,12.501508,3
2311,110.016858,134.407353,9.533503,3
2312,109.754434,137.861263,12.019172,2
2314,109.844010,145.396238,9.821980,3
4308,111.512723,-0.034354,8.157934,0
13413,114.059185,8.191598,7.980710,0
4310,111.335980,10.909744,8.063542,0
2375,114.661477,16.813037,10.740534,0
2376,114.096557,22.208659,11.059430,0
2320,112.071934,30.465272,11.012463,1
2378,113.957774,32.200637,11.304670,0
2321,111.221819,35.365549,11.231777,2
2322,111.451739,40.591085,11.007903,4
2322,111.451739,40.591085,11.007903,4
2323,111.286973,46.254398,10.826994,2
2381,113.970973,48.948812,11.060170,0
2381,113.970973,48.948812,11.060170,0
2324,111.344480,51.721611,11.073689,3
2382,114.247242,54.871318,10.754409,0
13240,111.032281,59.788514,8.221935,0
4583,111.300242,65.150903,8.295516,0
13461,114.166521,73.426902,7.938347,0
2386,114.332547,76.693801,11.143556,0
13469,113.923341,84.285095,8.132684,0
2388,114.047416,87.127769,11.133395,0
4588,111.308746,92.429549,8.118693,0
4589,111.376417,97.706560,8.069665,0
2391,114.400595,103.258300,11.158230,0
4591,111.198449,108.720093,8.216290,0
2393,114.859283,114.880999,11.201632,0
2327,111.058142,122.250001,11.230558,3
2308,110.071714,126.160288,12.501508,3
2328,111.275892,127.484395,10.929594,3
2396,113.944798,130.227235,11.066944,0
2329,111.337663,133.027935,10.944435,3
2329,111.337663,133.027935,10.944435,3
2330,111.422466,138.849742,10.547055,3
2436,114.684096,137.651425,12.352069,0
2398,114.421478,141.504735,10.764623,0
2399,113.556613,146.657487,10.838204,0
2400,113.586788,152.152358,10.847558,0
2401,114.554071,158.116312,10.896254,0
2402,114.197253,163.682527,11.098456,0
2319,110.725640,171.924895,9.602336,1
2404,115.604169,4.382525,9.515476,0
2335,112.689528,17.550744,9.666232,3
2336,112.388400,23.457906,9.734897,2
2337,113.083621,28.683692,9.586636,4
2338,112.885544,33.936123,9.881316,1
2411,115.428733,36.325150,9.418137,0
2341,112.875148,42.053683,12.160619,3
2343,112.627289,47.543172,12.630305,2
2346,112.554226,55.909203,9.464965,3
2418,115.218003,58.579629,9.641193,0
2456,116.083220,67.564275,10.750180,0
2420,115.427281,69.419742,9.451106,0
2350,112.761762,77.685697,9.683267,3
2422,115.533750,80.137180,9.782717,0
2352,112.680736,88.307754,9.654236,3
2424,115.482061,91.150973,9.781426,0
2425,115.536134,96.729023,9.569877,0
2355,112.796924,104.518345,9.873272,3
2357,112.908717,115.532799,9.887735,2
2326,111.940139,117.567041,11.214496,1
2360,112.715281,126.376248,9.418493,4
2361,112.717593,128.848251,12.587437,3
2364,112.592952,137.260640,9.251942,3
2366,112.755885,142.603178,9.603416,3
2367,112.245679,148.309748,9.656502,3
2368,112.584467,153.868837,9.694634,2
2369,112.881466,159.304291,9.530969,3
2370,112.427121,164.592953,9.631372,3
2371,112.484628,170.163732,9.388549,3
2373,114.718131,6.010054,11.009202,2
2445,116.186869,7.800043,10.823954,0
2375,114.661477,16.813037,10.740534,2
2376,114.096557,22.208659,11.059430,2
2377,114.318233,27.324445,11.142499,2
2449,117.437579,30.456180,11.071241,0
2379,114.295797,37.662889,10.954181,1
2451,116.636985,40.548572,11.152683,0
2380,114.074165,43.523029,10.867965,4
2380,114.074165,43.523029,10.867965,4
2381,113.970973,48.948812,11.060170,3
2345,113.278621,52.824961,12.162462,2
2453,116.791743,51.458390,10.781576,0
2383,114.095807,60.184061,11.055405,1
2455,117.027093,62.950305,10.723048,0
2385,114.771483,71.370447,10.863878,2
2386,114.332547,76.693801,11.143556,3
2387,114.716013,81.936368,11.103463,2
2459,116.297350,83.839351,11.083698,0
2389,114.186731,92.849521,11.024891,1
2390,114.384344,98.288207,10.948626,1
2391,114.400595,103.258300,11.158230,2
13711,116.668356,108.947663,8.220654,0
2393,114.859283,114.880999,11.201632,2
2465,116.755635,116.574667,10.756392,0
2466,116.749379,122.439731,11.209298,0
2395,113.828462,125.081774,11.100437,2
2396,113.944798,130.227235,11.066944,3
2396,113.944798,130.227235,11.066944,3
2397,113.566103,135.956658,11.079080,3
2365,113.279425,139.689018,12.134632,1
2398,114.421478,141.504735,10.764623,2
2399,113.556613,146.657487,10.838204,2
13517,113.948063,149.482425,8.276274,0
2401,114.554071,158.116312,10.896254,3
2473,116.201664,159.983506,10.780104,0
13529,113.878375,165.855847,8.056491,0
13533,114.292814,171.181635,8.049450,0
2476,118.388252,1.357983,9.526668,0
2373,114.718131,6.010054,11.009202,2
2406,115.384448,14.787427,9.537885,4
2479,118.301026,17.653748,9.516538,0
2409,115.585044,31.213871,9.670596,3
2482,118.172624,33.914458,9.703608,0
2412,115.698652,38.930603,12.606441,1
2414,115.341177,44.716353,12.576662,3
2416,114.972259,51.105777,12.314465,2
2382,114.247242,54.871318,10.754409,2
2419,115.146488,63.948637,9.466672,2
2384,114.510653,65.866871,10.971162,1
2385,114.771483,71.370447,10.863878,2
2386,114.332547,76.693801,11.143556,3
2387,114.716013,81.936368,11.103463,2
2424,115.482061,91.150973,9.781426,3
2425,115.536134,96.729023,9.569877,4
2426,115.280499,101.816886,9.389601,4
2500,117.990933,110.158266,9.664483,0
2429,115.404187,118.044028,9.606912,3
2431,115.333972,123.596978,9.721663,3
2432,115.505621,126.234464,12.408170,3
2506,117.961205,131.754998,9.678481,0
2436,114.684096,137.651425,12.352069,3
2510,117.925328,142.718744,9.508338,0
2511,118.371189,148.161736,9.646554,0
2512,118.063751,153.611506,9.752711,0
2401,114.554071,158.116312,10.896254,3
2402,114.197253,163.682527,11.098456,2
2515,118.208022,169.441122,9.993558,0
2444,117.551599,3.296826,10.863243,1
13635,117.027461,5.676284,7.977436,0
2518,119.417789,10.596977,10.922112,0
2447,116.525858,18.621934,10.970659,1
2520,119.416126,21.937308,11.032079,0
2449,117.437579,30.456180,11.071241,2
2450,116.863625,35.190335,11.122658,2
2450,116.863625,35.190335,11.122658,2
2523,119.607823,37.965402,10.965402,0
2451,116.636985,40.548572,11.152683,2
13663,116.816310,43.318710,8.087623,0
2452,116.496310,46.205245,10.960022,3
2453,116.791743,51.458390,10.781576,4
2453,116.791743,51.458390,10.781576,4
2454,116.113929,56.484321,10.898412,2
2455,117.027093,62.950305,10.723048,2
2456,116.083220,67.564275,10.750180,3
2529,119.394724,70.714396,11.239925,0
2458,116.247430,78.284778,11.072496,3
2459,116.297350,83.839351,11.083698,3
2460,117.386575,90.139312,10.838884,2
13925,119.626748,94.987003,7.905607,0
2462,116.260900,100.175656,10.883286,2
2535,119.040239,103.175556,11.289667,0
2464,117.392540,111.901951,11.188013,1
2465,116.755635,116.574667,10.756392,2
2466,116.749379,122.439731,11.209298,3
2466,116.749379,122.439731,11.209298,3
2467,116.774430,127.798392,11.064084,4
2467,116.774430,127.798392,11.064084,4
2468,116.452427,132.891888,11.120611,2
2468,116.452427,132.891888,11.120611,2
2541,119.273995,135.929619,10.963646,0
2469,116.675629,138.461363,11.287366,2
2470,116.109857,143.446993,10.941791,1
2471,117.341624,149.999634,10.845471,1
2472,117.338608,155.520610,11.064630,1
2545,119.088013,157.406007,10.790156,0
2546,119.480072,162.953797,10.985814,0
2475,117.529416,171.556983,11.003486,1
2476,118.388252,1.357983,9.526668,3
2549,120.806457,4.058266,9.172829,0
2478,118.050215,12.067867,9.488209,3
2479,118.301026,17.653748,9.516538,4
2480,118.084603,23.246300,9.533990,2
2481,118.079957,28.671364,9.711407,3
2482,118.172624,33.914458,9.703608,4
2484,118.105481,39.246989,9.554084,2
2485,117.996842,41.891795,12.567747,4
2487,117.902425,47.529333,12.403534,3
2489,118.488573,52.532796,12.174885,2
2491,118.065753,61.198159,9.436564,4
2492,117.787088,66.408323,9.586161,4
2493,118.030567,71.824282,9.520527,3
2494,117.924542,77.302003,9.606989,4
2495,118.126728,82.784003,9.793315,3
2496,118.163611,88.128085,9.733398,4
2498,118.048839,99.062936,9.667073,2
2499,118.065470,104.874746,9.833329,2
2588,121.114338,109.328292,12.485425,0
2501,118.159113,115.198015,9.390247,4
2503,117.299798,124.394305,12.545001,2
2505,118.097874,129.006988,12.675941,3
2508,117.968980,137.311619,9.397134,3
2511,118.371189,148.161736,9.646554,4
2512,118.063751,153.611506,9.752711,3
2513,117.965089,158.858642,9.178193,3
2514,118.134565,164.342489,9.801161,2
2515,118.208022,169.441122,9.993558,3
2516,119.380533,-0.485007,10.699031,2
2517,119.519095,4.984280,11.102008,2
2517,119.519095,4.984280,11.102008,2
13861,119.634435,8.043967,8.245627,0
2518,119.417789,10.596977,10.922112,2
2519,119.432877,16.155965,10.913097,2
2615,122.155385,19.043411,11.093312,0
2520,119.416126,21.937308,11.032079,3
2520,119.416126,21.937308,11.032079,3
2616,122.007384,24.286567,10.689277,0
2617,122.021703,29.721066,10.993586,0
2522,119.276239,32.256386,10.998255,3
2522,119.276239,32.256386,10.998255,3
2523,119.607823,37.965402,10.965402,3
2523,119.607823,37.965402,10.965402,3
2524,119.421857,43.274529,11.268516,3
2524,119.421857,43.274529,11.268516,3
2525,119.286869,49.008801,11.073938,4
2525,119.286869,49.008801,11.073938,4
2526,119.631896,54.280215,10.913619,2
2622,122.073989,57.227967,11.073959,0
2527,119.484876,60.002034,11.046762,3
2527,119.484876,60.002034,11.046762,3
2623,122.114528,62.496538,11.059174,0
2624,122.153114,67.785211,10.964187,0
2624,122.153114,67.785211,10.964187,0
2625,122.148404,73.251087,11.119801,0
2530,119.273341,75.607812,10.839625,2
2626,122.201391,78.617295,11.052994,0
2531,119.792900,81.612625,11.048578,3
2531,119.792900,81.612625,11.048578,3
2532,119.577545,86.795699,11.247910,3
2532,119.577545,86.795699,11.247910,3
2628,122.152988,89.626749,11.237035,0
2629,121.953114,94.909739,11.042624,0
2629,121.953114,94.909739,11.042624,0
2630,122.259370,100.324727,10.807136,0
2630,122.259370,100.324727,10.807136,0
2535,119.040239,103.175556,11.289667,2
2631,121.957777,105.735172,11.074860,0
2536,119.174858,108.516203,11.208758,1
2537,119.328419,113.793075,10.935804,3
2537,119.328419,113.793075,10.935804,3
2592,119.908374,119.962525,10.671907,0
2591,121.010130,118.084462,9.519315,3
2634,121.750859,121.667068,10.709405,0
2539,119.228854,124.747771,11.028512,2
2540,119.524538,130.477053,11.330215,3
2540,119.524538,130.477053,11.330215,3
2541,119.273995,135.929619,10.963646,3
2541,119.273995,135.929619,10.963646,3
2637,122.056087,138.547031,11.038144,0
2638,122.286114,143.770487,11.088079,0
2543,119.491983,146.567247,11.172011,3
2543,119.491983,146.567247,11.172011,3
2639,122.108140,149.394921,11.213401,0
2640,122.094625,154.838407,11.061539,0
2545,119.088013,157.406007,10.790156,2
2546,119.480072,162.953797,10.985814,3
2546,119.480072,162.953797,10.985814,3
2642,122.263224,165.624386,10.965862,0
2547,119.504645,168.200850,11.635825,2
2643,122.426506,170.944387,11.135648,0
2548,121.052968,0.784620,11.828860,2
2647,124.295993,8.822214,12.460933,0
2552,120.666454,12.102446,12.264713,2
2554,121.091588,17.293316,12.492202,2
2556,121.361956,22.514876,12.244708,3
2558,121.236385,27.943732,12.224669,2
2560,120.923722,33.554758,12.345647,2
2562,120.847916,39.171126,12.510285,3
2564,120.717717,44.928590,12.424416,3
2566,120.377668,50.877433,12.285006,2
2568,121.176265,55.459167,12.521844,1
2571,120.810640,63.544924,9.541949,3
2572,121.093875,65.993162,12.209462,1
2574,121.600057,71.176540,12.355770,2
2576,120.847391,77.050317,12.318864,1
2578,120.906868,83.107154,12.576532,2
2580,120.846073,88.249516,12.783320,2
2582,121.082523,93.084172,12.367306,1
2584,121.169124,98.652106,12.099935,1
2587,120.637731,107.200969,9.635784,3
2590,120.682181,115.161284,12.430534,2
2593,120.701125,123.412459,9.430153,3
2595,120.802793,129.058896,9.925683,4
2596,120.846470,131.988584,12.619074,4
2598,120.328948,137.572230,12.508459,2
2600,121.401899,142.017189,12.351969,1
2603,120.836532,150.720113,9.716844,3
2604,121.209136,153.014521,12.328747,2
2702,123.483265,158.764663,9.435365,0
2609,120.716252,167.043433,9.729695,2
2610,121.315176,169.507595,12.689271,2
14305,124.955802,2.788772,8.084398,0
2612,121.965776,2.794928,10.908220,3
14083,122.316496,5.476645,8.040106,0
2613,122.365591,8.080388,11.378698,1
2614,122.176379,13.605521,11.064889,3
2554,121.091588,17.293316,12.492202,2
2711,124.833886,16.580254,10.954240,0
2556,121.361956,22.514876,12.244708,3
2616,122.007384,24.286567,10.689277,4
2558,121.236385,27.943732,12.224669,2
2713,124.820447,27.200345,11.023609,0
2617,122.021703,29.721066,10.993586,2
2714,124.831198,32.724367,11.044599,0
2619,122.270616,40.639633,11.073332,4
2619,122.270616,40.639633,11.073332,4
2716,125.196612,43.529931,11.014640,0
2717,124.894937,48.817232,11.129727,0
2717,124.894937,48.817232,11.129727,0
2718,124.624946,54.630113,11.078927,0
2622,122.073989,57.227967,11.073959,3
2570,121.177605,60.558896,12.657949,2
2623,122.114528,62.496538,11.059174,3
2623,122.114528,62.496538,11.059174,3
2624,122.153114,67.785211,10.964187,3
2574,121.600057,71.176540,12.355770,2
2625,122.148404,73.251087,11.119801,3
2626,122.201391,78.617295,11.052994,4
2626,122.201391,78.617295,11.052994,4
2627,122.481597,84.278163,11.277510,2
2724,124.731312,86.888087,11.023630,0
2628,122.152988,89.626749,11.237035,4
2628,122.152988,89.626749,11.237035,4
2629,121.953114,94.909739,11.042624,4
2629,121.953114,94.909739,11.042624,4
2630,122.259370,100.324727,10.807136,3
2631,121.957777,105.735172,11.074860,2
2588,121.114338,109.328292,12.485425,2
2728,124.756597,108.744156,11.049417,0
2729,124.937296,113.982753,10.977449,0
2729,124.937296,113.982753,10.977449,0
2634,121.750859,121.667068,10.709405,2
2635,122.210432,127.526609,11.024430,2
18250,125.370631,128.350373,13.564831,0
2636,121.971688,133.290094,10.982097,3
2733,124.790813,135.808915,11.114085,0
2637,122.056087,138.547031,11.038144,4
2637,122.056087,138.547031,11.038144,4
2638,122.286114,143.770487,11.088079,3
2602,121.345603,147.336885,12.450487,2
2639,122.108140,149.394921,11.213401,3
2604,121.209136,153.014521,12.328747,2
2736,125.074877,152.466462,11.294746,0
2640,122.094625,154.838407,11.061539,2
2641,122.280926,160.028314,11.129249,2
2641,122.280926,160.028314,11.129249,2
2738,125.069772,162.817582,10.940434,0
2739,125.119831,168.545306,11.245422,0
2643,122.426506,170.944387,11.135648,3
2740,126.406142,1.366891,12.721807,0
2645,123.302570,4.185928,12.370807,2
2647,124.295993,8.822214,12.460933,2
2650,123.666513,17.911880,9.429259,3
2651,123.035943,20.768089,12.471787,3
2653,122.916849,26.126648,12.029049,3
2656,123.670611,33.942512,9.446695,2
2658,123.588495,39.410142,9.499222,4
2660,123.716076,44.863804,9.544182,3
2661,123.407712,47.544480,12.599265,2
2663,122.849764,53.600237,12.417737,1
2761,126.226080,58.564823,9.680664,0
2668,123.582584,66.564576,9.365242,4
2669,123.280241,69.421016,12.503872,2
2767,125.936124,74.517599,9.614717,0
2673,123.888176,79.698197,12.296204,2
2675,124.424638,85.131638,12.728388,2
2677,123.157586,91.408839,12.535649,2
2679,123.011608,96.649425,12.259235,2
2682,123.580811,104.523344,9.754379,3
2683,122.956725,107.667843,12.358826,2
2685,124.303319,112.268829,12.676539,1
2688,123.368070,120.559785,9.290465,4
2692,123.467981,131.804561,9.708349,4
2693,123.212430,134.741110,12.718372,2
2695,123.270362,140.300009,12.183429,2
2697,123.168495,145.716468,12.305095,3
2700,123.698741,153.488016,9.664096,3
2797,126.294341,156.218700,9.591208,0
2704,123.645213,164.085848,9.520319,3
2705,124.269249,166.591265,12.395736,1
2708,124.960518,0.235051,11.103485,1
2804,127.688739,2.733402,11.305224,0
2709,124.930231,5.329374,11.122644,2
2710,124.973145,10.722872,11.083461,2
2806,127.723616,13.705712,11.235353,0
2711,124.833886,16.580254,10.954240,2
2807,127.844404,19.478719,10.961205,0
2712,124.917299,21.799562,11.311154,3
2712,124.917299,21.799562,11.311154,3
2713,124.820447,27.200345,11.023609,4
2713,124.820447,27.200345,11.023609,4
2809,127.589160,30.134744,11.012586,0
2714,124.831198,32.724367,11.044599,2
2810,127.469155,35.268625,10.984628,0
2715,125.200131,38.145629,10.771807,2
2716,125.196612,43.529931,11.014640,3
2716,125.196612,43.529931,11.014640,3
2717,124.894937,48.817232,11.129727,3
2813,127.429166,51.761162,11.094564,0
2718,124.624946,54.630113,11.078927,4
2718,124.624946,54.630113,11.078927,4
2719,125.012466,60.007206,11.125751,2
2719,125.012466,60.007206,11.125751,2
2720,124.811920,65.291387,10.768447,3
2720,124.811920,65.291387,10.768447,3
2816,127.739627,67.922587,10.902772,0
2721,124.981316,70.624984,11.134626,2
2722,124.727054,75.993214,11.208161,2
2722,124.727054,75.993214,11.208161,2
2818,127.568409,79.015090,11.229355,0
2675,124.424638,85.131638,12.728388,2
2724,124.731312,86.888087,11.023630,3
2820,127.511194,89.715114,11.350845,0
2725,124.827139,92.315337,11.030989,3
2725,124.827139,92.315337,11.030989,3
2726,124.687098,97.802925,10.921332,3
2822,127.609853,100.612171,10.831734,0
2822,127.609853,100.612171,10.831734,0
2823,127.386599,105.976138,11.310653,0
2728,124.756597,108.744156,11.049417,3
2729,124.937296,113.982753,10.977449,4
2729,124.937296,113.982753,10.977449,4
2730,124.730327,119.278582,10.772716,3
2730,124.730327,119.278582,10.772716,3
2826,127.333918,122.185501,11.061864,0
2827,127.477222,127.466797,10.903059,0
2827,127.477222,127.466797,10.903059,0
2732,124.934941,130.591088,11.120885,2
2828,127.579343,133.165238,11.116157,0
2733,124.790813,135.808915,11.114085,3
2734,124.924288,141.401193,10.774024,4
2734,124.924288,141.401193,10.774024,4
2735,125.067342,146.801903,11.189987,3
2735,125.067342,146.801903,11.189987,3
2831,127.889518,149.570233,11.044371,0
2736,125.074877,152.466462,11.294746,2
2737,124.870667,157.493363,11.192337,2
2703,124.049789,160.955831,12.448577,2
2738,125.069772,162.817582,10.940434,2
2834,127.796149,165.647333,10.837886,0
2834,127.796149,165.647333,10.837886,0
2739,125.119831,168.545306,11.245422,3
2835,127.461530,171.202343,10.963862,0
2740,126.406142,1.366891,12.721807,3
2742,126.061923,7.028358,12.551362,2
2744,126.224959,12.368670,12.572188,1
2746,126.503532,17.889416,12.285274,1
2748,126.375600,23.133979,12.645640,3
2750,126.028125,28.871958,12.400125,2
2752,126.117009,34.119605,12.554406,2
2755,126.266982,42.127166,9.399112,4
2756,126.202177,44.933268,12.691797,3
2758,126.105341,50.445701,12.712660,1
2760,126.041780,55.879949,12.604587,3
2762,126.727289,61.067756,12.390235,3
2765,126.294074,69.204620,9.461073,3
2766,126.276314,71.882124,12.723587,2
2768,125.783485,77.851416,12.472993,2
2771,126.088842,85.674215,9.390099,4
2772,126.025124,88.455203,12.733511,2
2775,126.099673,96.484594,9.523289,3
2776,126.050476,99.546524,12.292114,2
2778,126.063828,104.369746,12.693652,2
2781,126.307009,112.512694,9.518209,4
2782,125.888642,115.693238,12.295441,2
2784,125.696752,120.926416,12.170422,3
2786,126.044011,126.294292,12.444894,3
2789,126.263162,134.517444,9.548411,3
2790,125.903347,137.368022,12.484606,3
2793,126.343880,145.491777,9.624245,4
2795,126.341000,150.879725,9.604522,2
2796,126.555645,153.808457,12.681418,3
2799,126.115746,161.596158,9.269501,4
2800,126.094148,164.844411,12.208902,1
2802,126.552651,169.806134,12.666184,2
14527,127.570623,0.105546,8.179009,0
2901,130.539691,5.520224,10.897773,0
2805,127.663696,8.083913,11.035541,4
2805,127.663696,8.083913,11.035541,4
2806,127.723616,13.705712,11.235353,3
2806,127.723616,13.705712,11.235353,3
2807,127.844404,19.478719,10.961205,4
2807,127.844404,19.478719,10.961205,4
2904,130.384111,21.683517,11.055899,0
2808,127.486613,24.574391,11.018798,3
2905,130.248394,27.109881,10.888071,0
2809,127.589160,30.134744,11.012586,3
2810,127.469155,35.268625,10.984628,4
2810,127.469155,35.268625,10.984628,4
2811,127.534703,40.823196,10.900874,3
2811,127.534703,40.823196,10.900874,3
2812,127.708385,46.166647,11.145215,3
2812,127.708385,46.166647,11.145215,3
2909,130.341787,49.024217,10.886533,0
2813,127.429166,51.761162,11.094564,3
2910,130.375020,54.248291,11.274974,0
18294,131.518612,57.559225,14.056457,0
2815,127.784601,62.493006,10.853734,4
2815,127.784601,62.493006,10.853734,4
2912,130.503999,65.135761,10.881635,0
2913,130.325258,70.638535,10.836507,0
2913,130.325258,70.638535,10.836507,0
2817,127.360878,73.385746,11.385269,2
14809,130.212186,78.972823,8.180217,0
2818,127.568409,79.015090,11.229355,3
2819,127.541651,84.402912,10.584837,3
2819,127.541651,84.402912,10.584837,3
2916,130.110917,86.957084,11.159497,0
2917,130.486584,92.361751,11.225587,0
2917,130.486584,92.361751,11.225587,0
2821,127.355413,95.183436,11.206808,2
2822,127.609853,100.612171,10.831734,4
2822,127.609853,100.612171,10.831734,4
2823,127.386599,105.976138,11.310653,3
2823,127.386599,105.976138,11.310653,3
2824,127.620039,111.276761,10.944784,3
2824,127.620039,111.276761,10.944784,3
2921,130.322168,114.071480,11.001208,0
2825,127.496243,116.860143,10.906795,3
2826,127.333918,122.185501,11.061864,3
18275,127.857299,125.475180,13.837590,0
2827,127.477222,127.466797,10.903059,3
18276,127.071693,130.050547,13.836810,0
2828,127.579343,133.165238,11.116157,3
2828,127.579343,133.165238,11.116157,3
2925,130.174266,135.758685,11.011505,0
2829,127.409914,138.804843,11.116038,3
2830,127.846795,144.112214,11.044843,3
2830,127.846795,144.112214,11.044843,3
2831,127.889518,149.570233,11.044371,3
2831,127.889518,149.570233,11.044371,3
2928,130.497813,152.084122,10.819452,0
2832,127.831243,155.070281,11.060304,3
2833,127.528948,160.363180,10.908820,3
2833,127.528948,160.363180,10.908820,3
2834,127.796149,165.647333,10.837886,3
18314,130.997453,165.879117,13.692630,0
2931,130.475678,168.400927,10.896517,0
18315,130.037577,170.490015,13.900630,0
2932,131.882429,1.326954,12.539877,0
2837,129.280039,4.305264,12.554821,2
2839,129.045880,9.546795,12.504834,4
2841,129.103349,15.226496,12.455422,3
2843,129.013197,20.471604,12.711982,2
2845,128.902532,25.873982,12.508575,4
2848,129.041115,34.169386,9.534216,4
2849,128.813615,36.678854,12.453195,4
2852,129.027192,44.948053,9.644294,4
2853,129.068976,47.731108,12.361378,4
2855,128.773736,53.053384,12.685854,3
2953,131.815902,58.359902,9.512460,0
2860,129.318303,66.609200,9.420432,3
2861,129.270259,69.173857,12.446374,2
2863,128.642530,74.897461,12.612982,2
2866,129.093580,82.917596,9.420550,4
2868,128.760293,88.311480,9.581979,3
2869,129.044650,91.116512,12.815628,3
2872,128.816295,98.933334,9.507209,3
2873,128.910662,101.942309,12.475500,2
2876,128.904210,109.747869,9.629189,4
2877,128.848189,112.888578,12.362083,4
2879,128.631483,118.242499,12.610659,3
2882,128.939112,126.187952,9.556064,3
2979,131.707423,129.178072,9.588316,0
2886,128.811616,137.194936,9.605048,3
2887,128.745266,140.142442,12.429558,3
2889,129.289923,145.230678,12.680872,3
2892,129.163299,153.572925,9.541606,3
2893,129.113115,156.519531,12.633114,3
2895,128.874669,161.660984,12.527202,2
2898,129.022889,169.658264,9.485397,3
2900,130.543603,-0.220822,11.156754,1
2901,130.539691,5.520224,10.897773,3
2997,133.301123,7.861397,11.217937,0
2902,130.458373,10.862014,11.149122,4
2902,130.458373,10.862014,11.149122,4
2998,133.307086,13.481169,11.130202,0
2903,130.435233,16.486052,10.902189,3
2904,130.384111,21.683517,11.055899,4
2904,130.384111,21.683517,11.055899,4
3000,133.067563,24.372225,11.066806,0
2905,130.248394,27.109881,10.888071,3
2906,130.380052,32.662606,10.839887,3
2906,130.380052,32.662606,10.839887,3
2907,130.239729,37.823035,10.934527,3
2907,130.239729,37.823035,10.934527,3
2908,130.404930,43.713099,11.111490,3
2908,130.404930,43.713099,11.111490,3
2909,130.341787,49.024217,10.886533,3
18293,129.614798,51.066204,13.954975,0
3005,133.105469,51.664260,11.188099,0
3006,133.049525,56.784200,10.801021,0
2911,130.614822,59.584666,10.939216,1
3007,133.349355,62.210853,10.759375,0
2912,130.503999,65.135761,10.881635,3
2912,130.503999,65.135761,10.881635,3
2913,130.325258,70.638535,10.836507,4
2913,130.325258,70.638535,10.836507,4
3009,133.145684,73.407110,11.153689,0
18330,133.217138,75.683198,14.308424,0
2915,130.642490,81.841502,10.898073,2
3011,132.973748,84.139115,11.272229,0
3011,132.973748,84.139115,11.272229,0
3012,133.307009,89.651962,11.035794,0
2917,130.486584,92.361751,11.225587,4
2917,130.486584,92.361751,11.225587,4
2918,130.306256,97.695313,11.005834,3
2918,130.306256,97.695313,11.005834,3
3014,133.104802,100.427775,10.881942,0
3015,133.133687,105.782396,11.175929,0
2920,130.437986,108.498527,10.861531,2
3016,133.070427,111.328682,11.121133,0
2921,130.322168,114.071480,11.001208,4
2921,130.322168,114.071480,11.001208,4
3017,132.841340,116.615147,11.084647,0
18338,132.962877,119.450389,13.850715,0
2923,130.143666,124.862317,10.989109,2
18339,132.707852,124.706049,13.927748,0
2924,130.328748,130.365176,11.095961,2
2924,130.328748,130.365176,11.095961,2
2925,130.174266,135.758685,11.011505,3
2925,130.174266,135.758685,11.011505,3
2926,130.402681,141.288511,10.972936,3
3022,133.365924,143.639007,10.905112,0
2927,130.446062,146.559004,10.911414,3
2927,130.446062,146.559004,10.911414,3
2928,130.497813,152.084122,10.819452,3
2928,130.497813,152.084122,10.819452,3
2929,130.503894,157.742693,11.137839,4
2929,130.503894,157.742693,11.137839,4
2930,130.291124,162.894965,11.076108,2
3026,133.261086,165.499667,10.650673,0
2931,130.475678,168.400927,10.896517,2
3027,133.151675,170.991809,11.197403,0
3027,133.151675,170.991809,11.197403,0
2932,131.882429,1.326954,12.539877,4
2934,131.785717,6.651622,12.774623,2
2936,131.851213,12.087732,12.577298,3
